Cost Center,Budget Orgn,Budget Unit,Account,Account Title,2020-2021 Actual,2021-2022 Actual,2022-2023 Budget,2022-2023 FTE,2023-2024 Proposed,2023-2024 FTE,2023-2024 Approved,2023-2024 Adopted,Fund,Fund Title
608,1001132608230000 - HS EXTRACUR/AD,100-1132-608-230,220.0,SOC SEC ADMIN,1011.97,741.76,745.28,0.0,749.17,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608230000 - HS EXTRACUR/AD,100-1132-608-230,231.0,WRKRS COMP,0.0,34.22,0.0,0.0,109.66,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608230000 - HS EXTRACUR/AD,100-1132-608-230,233.0,PFMLI,0.0,0.0,0.0,0.0,398.75,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608230000 - HS EXTRACUR/AD,100-1132-608-230,322.0,REPAIR & MAINT SERVICE,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608230000 - HS EXTRACUR/AD,100-1132-608-230,340.0,TRAVEL,479.78,4456.92,2000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608230000 - HS EXTRACUR/AD,100-1132-608-230,389.0,OTHER NON-INSTR PROF/TECH,1405.0,0.0,6200.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608230000 - HS EXTRACUR/AD,100-1132-608-230,410.0,CONSUMB SUP MAT,2701.45,1550.84,2000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608230000 - HS EXTRACUR/AD,100-1132-608-230,460.0,NONCONSUM ITEMS,0.0,401.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608230000 - HS EXTRACUR/AD,100-1132-608-230,470.0,COMPUTER SOFTWARE,0.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608230000 - HS EXTRACUR/AD,100-1132-608-230,640.0,DUES AND FEES,2499.0,2490.8,3400.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,133.0,GAME DUTY,0.0,1154.13,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,134.0,COACHING PAY,13575.01,18617.99,17012.0,0.0,17862.6,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,211.0,PERS EMPLOYER CONTRIBUTN,423.21,786.39,2158.81,0.0,785.94,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,212.0,PERS PICK-UP,0.0,555.7,1268.68,0.0,1071.76,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,213.0,PERS UAL SERIES 2002,277.12,744.74,1162.82,0.0,1043.18,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,214.0,PERS UAL SERIES 2003,277.19,1040.64,952.2,0.0,1457.6,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,220.0,SOC SEC ADMIN,1096.03,1479.23,1335.44,0.0,1343.58,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,231.0,WRKRS COMP,0.0,71.33,0.0,0.0,196.51,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,233.0,PFMLI,0.0,0.0,0.0,0.0,714.5,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,241.0,MED-DEN-VIS,0.0,17224.68,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,322.0,REPAIR & MAINT SERVICE,2428.81,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,340.0,TRAVEL,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,389.0,OTHER NON-INSTR PROF/TECH,2012.5,2802.0,3600.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608231000 - HS EXTRACUR/FB,100-1132-608-231,410.0,CONSUMB SUP MAT,7362.83,20227.21,2000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,133.0,GAME DUTY,0.0,856.29,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,134.0,COACHING PAY,7886.0,7369.0,7517.0,0.0,7892.85,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,211.0,PERS EMPLOYER CONTRIBUTN,398.62,364.24,953.9,0.0,347.28,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,212.0,PERS PICK-UP,0.0,493.51,560.58,0.0,473.57,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,213.0,PERS UAL SERIES 2002,389.2,480.34,513.81,0.0,460.94,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,214.0,PERS UAL SERIES 2003,332.52,671.2,420.74,0.0,644.06,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,220.0,SOC SEC ADMIN,617.64,609.43,590.08,0.0,593.17,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,231.0,WRKRS COMP,31.04,30.89,0.0,0.0,86.83,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,233.0,PFMLI,0.0,0.0,0.0,0.0,315.71,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,322.0,REPAIR & MAINT SERVICE,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,340.0,TRAVEL,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,389.0,OTHER NON-INSTR PROF/TECH,1149.0,2443.5,2400.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608232000 - HS EXTRACUR/VB,100-1132-608-232,410.0,CONSUMB SUP MAT,2563.87,1950.25,600.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,133.0,GAME DUTY,0.0,930.75,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,134.0,COACHING PAY,4266.0,4654.0,7517.0,0.0,7892.85,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,211.0,PERS EMPLOYER CONTRIBUTN,29.54,64.11,953.9,0.0,347.28,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,212.0,PERS PICK-UP,0.0,55.83,560.58,0.0,473.57,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,213.0,PERS UAL SERIES 2002,66.78,54.35,513.81,0.0,460.94,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,214.0,PERS UAL SERIES 2003,21.26,75.96,420.74,0.0,644.06,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,220.0,SOC SEC ADMIN,397.39,425.44,590.08,0.0,593.17,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,231.0,WRKRS COMP,19.3,20.2,0.0,0.0,86.83,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,233.0,PFMLI,0.0,0.0,0.0,0.0,315.71,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,322.0,REPAIR & MAINT SERVICE,550.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,340.0,TRAVEL,88.06,-616.52,200.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,389.0,OTHER NON-INSTR PROF/TECH,704.0,1157.5,1500.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,410.0,CONSUMB SUP MAT,441.41,306.09,600.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608233000 - HS EXTRACUR/BOYS SOC,100-1132-608-233,640.0,DUES AND FEES,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,133.0,GAME DUTY,0.0,1489.2,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,134.0,COACHING PAY,13575.0,14739.1,10682.0,0.0,11216.1,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,211.0,PERS EMPLOYER CONTRIBUTN,261.36,235.75,1355.54,0.0,493.5,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,212.0,PERS PICK-UP,0.0,265.3,796.62,0.0,655.02,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,213.0,PERS UAL SERIES 2002,290.96,282.15,730.15,0.0,655.02,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,214.0,PERS UAL SERIES 2003,281.59,394.24,597.9,0.0,915.24,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,220.0,SOC SEC ADMIN,1172.57,1234.99,838.54,0.0,842.92,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,231.0,WRKRS COMP,55.86,58.14,0.0,0.0,123.39,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,233.0,PFMLI,0.0,0.0,0.0,0.0,448.64,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,322.0,REPAIR & MAINT SERVICE,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,340.0,TRAVEL,41.66,5100.7,2000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,389.0,OTHER NON-INSTR PROF/TECH,3256.5,1002.71,4500.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608234000 - HS EXTRACUR/BBX,100-1132-608-234,410.0,CONSUMB SUP MAT,1597.37,2528.53,1000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,133.0,GAME DUTY,0.0,819.06,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,134.0,COACHING PAY,7369.05,7368.99,10682.0,0.0,11216.1,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,211.0,PERS EMPLOYER CONTRIBUTN,573.73,372.6,1355.54,0.0,493.5,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,212.0,PERS PICK-UP,0.0,199.68,0.0,0.0,672.97,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,213.0,PERS UAL SERIES 2002,329.1,296.95,730.1,0.0,655.02,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,214.0,PERS UAL SERIES 2003,364.55,414.91,597.9,0.0,915.24,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,220.0,SOC SEC ADMIN,616.33,624.06,838.54,0.0,842.92,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,231.0,WRKRS COMP,0.0,29.76,0.0,0.0,123.39,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,233.0,PFMLI,0.0,0.0,0.0,0.0,448.64,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,322.0,REPAIR & MAINT SERVICE,0.0,0.0,1400.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,340.0,TRAVEL,41.66,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,389.0,OTHER NON-INSTR PROF/TECH,1188.0,4559.46,4500.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608235000 - HS EXTRACUR/GBX,100-1132-608-235,410.0,CONSUMB SUP MAT,2038.36,1960.85,1000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,133.0,GAME DUTY,0.0,37.23,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,134.0,COACHING PAY,10411.0,7745.03,7517.0,0.0,7892.85,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,211.0,PERS EMPLOYER CONTRIBUTN,0.0,1.65,953.9,0.0,347.28,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,212.0,PERS PICK-UP,0.0,2.23,560.58,0.0,348.96,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,213.0,PERS UAL SERIES 2002,0.0,2.16,513.81,0.0,460.94,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,214.0,PERS UAL SERIES 2003,0.0,3.04,420.74,0.0,644.06,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,220.0,SOC SEC ADMIN,855.82,595.28,590.08,0.0,593.17,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,231.0,WRKRS COMP,40.78,27.92,0.0,0.0,86.83,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,233.0,PFMLI,0.0,0.0,0.0,0.0,315.92,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,322.0,REPAIR & MAINT SERVICE,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,340.0,TRAVEL,511.0,2103.05,1800.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,389.0,OTHER NON-INSTR PROF/TECH,436.0,688.5,2300.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,410.0,CONSUMB SUP MAT,0.0,1578.0,600.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,134.0,COACHING PAY,5947.0,7369.0,7517.0,0.0,7892.85,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,211.0,PERS EMPLOYER CONTRIBUTN,416.67,136.53,953.9,0.0,347.28,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,212.0,PERS PICK-UP,0.0,186.18,0.0,0.0,473.57,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,213.0,PERS UAL SERIES 2002,801.61,181.23,513.81,0.0,460.94,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,214.0,PERS UAL SERIES 2003,255.14,253.2,420.74,0.0,644.06,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,220.0,SOC SEC ADMIN,570.25,535.79,590.08,0.0,593.17,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,231.0,WRKRS COMP,26.89,25.93,0.0,0.0,86.33,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,233.0,PFMLI,0.0,0.0,0.0,0.0,315.71,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,322.0,REPAIR & MAINT SERVICE,2100.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,340.0,TRAVEL,0.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,389.0,OTHER NON-INSTR PROF/TECH,1139.75,4139.75,3400.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,410.0,CONSUMB SUP MAT,1890.0,515.8,600.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,133.0,GAME DUTY,0.0,446.76,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,134.0,COACHING PAY,7606.99,8145.0,7517.0,0.0,7892.85,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,211.0,PERS EMPLOYER CONTRIBUTN,381.76,369.18,953.9,0.0,347.28,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,212.0,PERS PICK-UP,0.0,306.05,0.0,0.0,473.57,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,213.0,PERS UAL SERIES 2002,557.51,297.89,513.81,0.0,460.94,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,214.0,PERS UAL SERIES 2003,177.43,416.22,420.74,0.0,644.06,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,220.0,SOC SEC ADMIN,660.61,654.6,590.08,0.0,593.17,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,231.0,WRKRS COMP,31.29,28.33,0.0,0.0,86.83,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,233.0,PFMLI,0.0,0.0,0.0,0.0,315.71,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,322.0,REPAIR & MAINT SERVICE,1915.41,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,340.0,TRAVEL,299.77,1326.65,500.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,389.0,OTHER NON-INSTR PROF/TECH,1506.75,0.0,3400.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,410.0,CONSUMB SUP MAT,2681.81,2225.3,600.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,133.0,GAME DUTY,0.0,37.23,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,134.0,COACHING PAY,4266.0,4654.0,7517.0,0.0,7892.85,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,211.0,PERS EMPLOYER CONTRIBUTN,0.0,207.57,953.9,0.0,347.28,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,212.0,PERS PICK-UP,0.0,279.24,560.58,0.0,473.57,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,213.0,PERS UAL SERIES 2002,0.0,273.97,513.81,0.0,460.94,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,214.0,PERS UAL SERIES 2003,0.0,382.8,420.74,0.0,644.06,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,220.0,SOC SEC ADMIN,356.03,358.73,590.08,0.0,593.17,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,231.0,WRKRS COMP,0.0,15.95,0.0,0.0,86.83,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,233.0,PFMLI,0.0,0.0,0.0,0.0,315.71,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,322.0,REPAIR & MAINT SERVICE,550.0,0.0,500.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,340.0,TRAVEL,129.45,1372.9,500.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,389.0,OTHER NON-INSTR PROF/TECH,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,410.0,CONSUMB SUP MAT,1285.42,95.0,600.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,133.0,GAME DUTY,0.0,372.3,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,134.0,COACHING PAY,7369.0,8145.0,7517.0,0.0,7892.85,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,211.0,PERS EMPLOYER CONTRIBUTN,0.0,171.14,953.9,0.0,347.28,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,212.0,PERS PICK-UP,0.0,231.81,560.58,0.0,473.57,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,213.0,PERS UAL SERIES 2002,0.0,225.63,513.81,0.0,460.94,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,214.0,PERS UAL SERIES 2003,0.0,315.26,420.74,0.0,644.06,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,220.0,SOC SEC ADMIN,623.09,650.88,590.08,0.0,593.17,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,231.0,WRKRS COMP,29.6,30.88,0.0,0.0,86.83,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,233.0,PFMLI,0.0,0.0,0.0,0.0,315.71,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,322.0,REPAIR & MAINT SERVICE,550.0,0.0,1100.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,340.0,TRAVEL,0.0,331.0,200.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,389.0,OTHER NON-INSTR PROF/TECH,704.0,1157.5,1400.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,410.0,CONSUMB SUP MAT,441.39,214.97,600.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,640.0,DUES AND FEES,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,134.0,COACHING PAY,0.0,4653.94,7455.0,0.0,7827.75,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,211.0,PERS EMPLOYER CONTRIBUTN,0.0,204.78,946.03,0.0,344.42,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,212.0,PERS PICK-UP,0.0,279.24,555.96,0.0,469.67,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,213.0,PERS UAL SERIES 2002,0.0,271.78,509.57,0.0,457.14,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,214.0,PERS UAL SERIES 2003,0.0,379.76,417.27,0.0,638.75,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,220.0,SOC SEC ADMIN,0.0,356.04,585.22,0.0,588.28,0.0,0.0,0.0,100,GENERAL FUND
