Cost Center,Budget Orgn,Budget Unit,Account,Account Title,Fund,Fund Title,Budget Organization Number,Budget Organization Name,Budget Term,Budget Year,Cost Center Name,Amount
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,134.0,COACHING PAY,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,4748.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,134.0,COACHING PAY,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,6836.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,134.0,COACHING PAY,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,8606.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,171.14
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,232.16
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,300.78
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,378.66
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,231.81
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,313.36
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,410.16
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,516.36
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,225.63
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,305.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,399.22
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,502.59
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,315.26
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,426.18
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,557.82
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,702.25
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,650.88
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,398.21
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,513.74
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,658.36
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,231.0,WRKRS COMP,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,30.88
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,231.0,WRKRS COMP,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,16.93
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,231.0,WRKRS COMP,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,75.2
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,231.0,WRKRS COMP,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,10.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,233.0,PFMLI,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,0.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,233.0,PFMLI,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,0.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,233.0,PFMLI,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,273.44
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,233.0,PFMLI,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,34.42
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,0.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,487.5
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,0.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,322.0,REPAIR & MAINT SERVICE,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,0.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,340.0,TRAVEL,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,331.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,340.0,TRAVEL,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,141.65
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,340.0,TRAVEL,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,0.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,340.0,TRAVEL,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,0.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,1157.5
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,1627.68
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,0.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,2385.23
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,214.97
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,539.99
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,0.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,600.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,640.0,DUES AND FEES,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2021-2022 Actual,2021-01-01,High School,100.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,640.0,DUES AND FEES,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2022-2023 Actual,2022-01-01,High School,100.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,640.0,DUES AND FEES,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2023-2024 Budget,2023-01-01,High School,0.0
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,640.0,DUES AND FEES,100,GENERAL FUND,1001132608240000,HS EXTRACUR/GIRLS SOC,2024-2025 Proposed,2024-01-01,High School,330.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,134.0,COACHING PAY,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,4653.94
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,134.0,COACHING PAY,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,8309.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,134.0,COACHING PAY,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,8118.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,134.0,COACHING PAY,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,8606.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,204.78
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,208.92
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,357.19
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,378.86
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,279.24
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,284.88
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,487.08
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,516.36
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,271.78
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,277.28
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,474.09
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,502.59
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,379.76
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,387.43
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,662.43
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,702.25
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,356.04
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,635.65
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,610.09
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,658.36
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,231.0,WRKRS COMP,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,16.32
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,231.0,WRKRS COMP,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,27.56
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,231.0,WRKRS COMP,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,89.3
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,231.0,WRKRS COMP,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,10.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,233.0,PFMLI,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,0.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,233.0,PFMLI,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,12.13
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,233.0,PFMLI,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,324.72
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,233.0,PFMLI,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,34.42
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,340.0,TRAVEL,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,649.69
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,340.0,TRAVEL,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,2130.8
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,340.0,TRAVEL,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,0.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,340.0,TRAVEL,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,0.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,0.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,2021.03
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,0.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,389.0,OTHER NON-INSTR PROF/TECH,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,989.92
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,1500.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,285.98
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,0.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,410.0,CONSUMB SUP MAT,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,800.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,640.0,DUES AND FEES,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2021-2022 Actual,2021-01-01,High School,120.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,640.0,DUES AND FEES,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2022-2023 Actual,2022-01-01,High School,0.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,640.0,DUES AND FEES,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2023-2024 Budget,2023-01-01,High School,0.0
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,640.0,DUES AND FEES,100,GENERAL FUND,1001132608241000,HS EXTRACUR/GWR,2024-2025 Proposed,2024-01-01,High School,330.0
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,131.0,PREMIUM PAY,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2021-2022 Actual,2021-01-01,High School,18231.0
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,131.0,PREMIUM PAY,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2022-2023 Actual,2022-01-01,High School,19910.84
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,131.0,PREMIUM PAY,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2023-2024 Budget,2023-01-01,High School,24789.12
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,131.0,PREMIUM PAY,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2024-2025 Proposed,2024-01-01,High School,24236.0
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,133.0,GAME DUTY,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2021-2022 Actual,2021-01-01,High School,0.0
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,133.0,GAME DUTY,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2022-2023 Actual,2022-01-01,High School,151.92
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,133.0,GAME DUTY,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2023-2024 Budget,2023-01-01,High School,0.0
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,133.0,GAME DUTY,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2024-2025 Proposed,2024-01-01,High School,0.0
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2021-2022 Actual,2021-01-01,High School,1144.45
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2022-2023 Actual,2022-01-01,High School,1108.15
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2023-2024 Budget,2023-01-01,High School,1090.72
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,211.0,PERS EMPLOYER CONTRIBUTN,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2024-2025 Proposed,2024-01-01,High School,1066.38
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2021-2022 Actual,2021-01-01,High School,1058.99
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2022-2023 Actual,2022-01-01,High School,1203.55
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2023-2024 Budget,2023-01-01,High School,1487.35
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,212.0,PERS PICK-UP,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2024-2025 Proposed,2024-01-01,High School,1454.16
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2021-2022 Actual,2021-01-01,High School,1030.75
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2022-2023 Actual,2022-01-01,High School,1171.43
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2023-2024 Budget,2023-01-01,High School,1447.68
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,213.0,PERS UAL SERIES 2002,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2024-2025 Proposed,2024-01-01,High School,1415.38
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2021-2022 Actual,2021-01-01,High School,1440.21
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2022-2023 Actual,2022-01-01,High School,1636.81
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2023-2024 Budget,2023-01-01,High School,2022.79
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,214.0,PERS UAL SERIES 2003,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2024-2025 Proposed,2024-01-01,High School,1977.66
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2021-2022 Actual,2021-01-01,High School,1351.78
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2022-2023 Actual,2022-01-01,High School,1504.63
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,220.0,SOC SEC ADMIN,100,GENERAL FUND,1001132608250000,HS EXTRACUR/OTHER,2023-2024 Budget,2023-01-01,High School,2065.11
