Cost Center,Budget Orgn,Budget Unit,Account,Account Title,2021-2022 Actual,2022-2023 Actual,2023-2024 Budget,2023-2024 FTE,2024-2025 Proposed,2024-2025 FTE,2024-2025 Approved,2024-2025 Adopted,Fund,Fund Title
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,213.0,PERS UAL SERIES 2002,2.16,8.87,474.09,0.0,502.59,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,214.0,PERS UAL SERIES 2003,3.04,12.4,662.43,0.0,702.25,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,220.0,SOC SEC ADMIN,595.28,765.89,610.09,0.0,658.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,231.0,WRKRS COMP,27.92,32.25,89.3,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,233.0,PFMLI,0.0,6.94,324.72,0.0,34.42,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,340.0,TRAVEL,2103.05,690.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,389.0,OTHER NON-INSTR PROF/TECH,688.5,2021.08,0.0,0.0,989.92,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,410.0,CONSUMB SUP MAT,1578.0,285.98,0.0,0.0,800.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608236000 - HS EXTRACUR/BWR,100-1132-608-236,640.0,DUES AND FEES,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,133.0,GAME DUTY,0.0,683.64,0.0,0.0,1527.5,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,134.0,COACHING PAY,7369.0,5934.5,8118.0,0.0,8606.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,211.0,PERS EMPLOYER CONTRIBUTN,136.53,99.7,357.19,0.0,378.66,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,212.0,PERS PICK-UP,186.18,135.98,487.08,0.0,516.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,213.0,PERS UAL SERIES 2002,181.23,132.33,474.09,0.0,502.59,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,214.0,PERS UAL SERIES 2003,253.2,184.91,662.43,0.0,702.25,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,220.0,SOC SEC ADMIN,535.79,497.58,610.09,0.0,658.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,231.0,WRKRS COMP,25.93,21.92,89.3,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,233.0,PFMLI,0.0,0.0,324.72,0.0,34.42,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,322.0,REPAIR & MAINT SERVICE,0.0,753.64,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,340.0,TRAVEL,0.0,146.3,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,389.0,OTHER NON-INSTR PROF/TECH,4139.75,3707.5,0.0,0.0,5218.76,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,410.0,CONSUMB SUP MAT,515.8,600.35,0.0,0.0,1200.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608237000 - HS EXTRACUR/BSB,100-1132-608-237,640.0,DUES AND FEES,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,133.0,GAME DUTY,446.76,873.54,0.0,0.0,763.75,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,134.0,COACHING PAY,8145.0,8309.0,8118.0,0.0,8606.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,211.0,PERS EMPLOYER CONTRIBUTN,369.18,395.01,357.19,0.0,378.66,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,212.0,PERS PICK-UP,306.05,337.28,487.08,0.0,516.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,213.0,PERS UAL SERIES 2002,297.89,328.29,474.09,0.0,502.59,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,214.0,PERS UAL SERIES 2003,416.22,458.73,662.43,0.0,702.25,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,220.0,SOC SEC ADMIN,654.6,694.39,610.09,0.0,658.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,231.0,WRKRS COMP,28.33,30.46,89.3,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,233.0,PFMLI,0.0,0.0,324.72,0.0,34.42,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,322.0,REPAIR & MAINT SERVICE,0.0,920.74,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,340.0,TRAVEL,1326.65,-1687.2,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,389.0,OTHER NON-INSTR PROF/TECH,0.0,2247.0,0.0,0.0,2827.13,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,410.0,CONSUMB SUP MAT,2225.3,485.42,0.0,0.0,1200.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608238000 - HS EXTRACUR/SFT,100-1132-608-238,640.0,DUES AND FEES,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,133.0,GAME DUTY,37.23,75.96,0.0,0.0,705.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,134.0,COACHING PAY,4654.0,4748.0,8118.0,0.0,8606.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,211.0,PERS EMPLOYER CONTRIBUTN,207.57,213.42,357.19,0.0,378.66,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,212.0,PERS PICK-UP,279.24,289.45,487.08,0.0,516.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,213.0,PERS UAL SERIES 2002,273.97,281.71,474.09,0.0,502.59,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,214.0,PERS UAL SERIES 2003,382.8,393.67,662.43,0.0,702.25,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,220.0,SOC SEC ADMIN,358.73,368.73,610.09,0.0,658.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,231.0,WRKRS COMP,15.95,16.66,89.3,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,233.0,PFMLI,0.0,0.0,324.72,0.0,34.42,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,322.0,REPAIR & MAINT SERVICE,0.0,554.42,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,340.0,TRAVEL,1372.9,466.86,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,389.0,OTHER NON-INSTR PROF/TECH,0.0,715.0,0.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,410.0,CONSUMB SUP MAT,95.0,600.0,0.0,0.0,1200.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608239000 - HS EXTRACUR/TRACK,100-1132-608-239,640.0,DUES AND FEES,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,133.0,GAME DUTY,372.3,474.75,0.0,0.0,2467.5,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,134.0,COACHING PAY,8145.0,4748.0,6836.0,0.0,8606.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,211.0,PERS EMPLOYER CONTRIBUTN,171.14,232.16,300.78,0.0,378.66,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,212.0,PERS PICK-UP,231.81,313.36,410.16,0.0,516.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,213.0,PERS UAL SERIES 2002,225.63,305.0,399.22,0.0,502.59,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,214.0,PERS UAL SERIES 2003,315.26,426.18,557.82,0.0,702.25,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,220.0,SOC SEC ADMIN,650.88,398.21,513.74,0.0,658.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,231.0,WRKRS COMP,30.88,16.93,75.2,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,233.0,PFMLI,0.0,0.0,273.44,0.0,34.42,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,322.0,REPAIR & MAINT SERVICE,0.0,487.5,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,340.0,TRAVEL,331.0,141.65,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,389.0,OTHER NON-INSTR PROF/TECH,1157.5,1627.68,0.0,0.0,2385.23,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,410.0,CONSUMB SUP MAT,214.97,539.99,0.0,0.0,600.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608240000 - HS EXTRACUR/GIRLS SOC,100-1132-608-240,640.0,DUES AND FEES,100.0,100.0,0.0,0.0,330.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,134.0,COACHING PAY,4653.94,8309.0,8118.0,0.0,8606.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,211.0,PERS EMPLOYER CONTRIBUTN,204.78,208.92,357.19,0.0,378.86,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,212.0,PERS PICK-UP,279.24,284.88,487.08,0.0,516.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,213.0,PERS UAL SERIES 2002,271.78,277.28,474.09,0.0,502.59,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,214.0,PERS UAL SERIES 2003,379.76,387.43,662.43,0.0,702.25,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,220.0,SOC SEC ADMIN,356.04,635.65,610.09,0.0,658.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,231.0,WRKRS COMP,16.32,27.56,89.3,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,233.0,PFMLI,0.0,12.13,324.72,0.0,34.42,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,340.0,TRAVEL,649.69,2130.8,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,389.0,OTHER NON-INSTR PROF/TECH,0.0,2021.03,0.0,0.0,989.92,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,410.0,CONSUMB SUP MAT,1500.0,285.98,0.0,0.0,800.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608241000 - HS EXTRACUR/GWR,100-1132-608-241,640.0,DUES AND FEES,120.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,131.0,PREMIUM PAY,18231.0,19910.84,24789.12,0.0,24236.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,133.0,GAME DUTY,0.0,151.92,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,211.0,PERS EMPLOYER CONTRIBUTN,1144.45,1108.15,1090.72,0.0,1066.38,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,212.0,PERS PICK-UP,1058.99,1203.55,1487.35,0.0,1454.16,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,213.0,PERS UAL SERIES 2002,1030.75,1171.43,1447.68,0.0,1415.38,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,214.0,PERS UAL SERIES 2003,1440.21,1636.81,2022.79,0.0,1977.66,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,220.0,SOC SEC ADMIN,1351.78,1504.63,2065.11,0.0,1854.05,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,231.0,WRKRS COMP,63.39,69.7,272.68,0.0,150.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,233.0,PFMLI,0.0,4.46,991.56,0.0,96.94,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,322.0,REPAIR & MAINT SERVICE,0.0,0.0,30000.0,0.0,5000.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,340.0,TRAVEL,0.0,0.0,15000.0,0.0,25000.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,389.0,OTHER NON-INSTR PROF/TECH,0.0,0.0,38000.0,0.0,3500.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,410.0,CONSUMB SUP MAT,0.0,0.0,35000.0,0.0,10700.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,460.0,NONCONSUM ITEMS,0.0,0.0,2000.0,0.0,2000.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,470.0,COMPUTER SOFTWARE,0.0,0.0,1000.0,0.0,11000.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608250000 - HS EXTRACUR/OTHER,100-1132-608-250,640.0,DUES AND FEES,0.0,0.0,4000.0,0.0,3000.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608251000 - HS EXTRACUR/RALLY,100-1132-608-251,134.0,COACHING PAY,3877.91,4352.0,3846.0,0.0,4078.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608251000 - HS EXTRACUR/RALLY,100-1132-608-251,211.0,PERS EMPLOYER CONTRIBUTN,38.39,191.48,169.22,0.0,179.43,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608251000 - HS EXTRACUR/RALLY,100-1132-608-251,212.0,PERS PICK-UP,52.35,261.12,230.76,0.0,244.68,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608251000 - HS EXTRACUR/RALLY,100-1132-608-251,213.0,PERS UAL SERIES 2002,50.95,254.16,224.61,0.0,238.16,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608251000 - HS EXTRACUR/RALLY,100-1132-608-251,214.0,PERS UAL SERIES 2003,71.2,355.12,313.83,0.0,332.76,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608251000 - HS EXTRACUR/RALLY,100-1132-608-251,220.0,SOC SEC ADMIN,296.67,332.94,289.04,0.0,311.97,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608251000 - HS EXTRACUR/RALLY,100-1132-608-251,231.0,WRKRS COMP,13.98,14.0,42.31,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608251000 - HS EXTRACUR/RALLY,100-1132-608-251,233.0,PFMLI,0.0,3.56,153.84,0.0,16.31,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608251000 - HS EXTRACUR/RALLY,100-1132-608-251,340.0,TRAVEL,0.0,607.98,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608251000 - HS EXTRACUR/RALLY,100-1132-608-251,410.0,CONSUMB SUP MAT,569.8,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608251000 - HS EXTRACUR/RALLY,100-1132-608-251,640.0,DUES AND FEES,0.0,0.0,0.0,0.0,165.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,133.0,GAME DUTY,0.0,0.0,0.0,0.0,1057.5,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,134.0,COACHING PAY,0.0,0.0,0.0,0.0,8606.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,211.0,PERS EMPLOYER CONTRIBUTN,0.0,0.0,0.0,0.0,378.66,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,212.0,PERS PICK-UP,0.0,0.0,0.0,0.0,516.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,213.0,PERS UAL SERIES 2002,0.0,0.0,0.0,0.0,502.59,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,214.0,PERS UAL SERIES 2003,0.0,0.0,0.0,0.0,702.25,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,220.0,SOC SEC ADMIN,0.0,0.0,0.0,0.0,658.36,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,231.0,WRKRS COMP,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,233.0,PFMLI,0.0,0.0,0.0,0.0,34.42,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,389.0,OTHER NON-INSTR PROF/TECH,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,410.0,CONSUMB SUP MAT,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608252000 - HS EXTRACUR/CROSS CTRY,100-1132-608-252,640.0,DUES AND FEES,0.0,0.0,0.0,0.0,330.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608560000 - HS EXTRACUR/FFA,100-1132-608-560,131.0,PREMIUM PAY,9967.0,14952.2,28564.47,0.0,17120.68,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608560000 - HS EXTRACUR/FFA,100-1132-608-560,211.0,PERS EMPLOYER CONTRIBUTN,748.52,1122.91,1256.84,0.0,753.31,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608560000 - HS EXTRACUR/FFA,100-1132-608-560,212.0,PERS PICK-UP,0.0,0.0,1713.87,0.0,1027.24,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608560000 - HS EXTRACUR/FFA,100-1132-608-560,213.0,PERS UAL SERIES 2002,582.07,873.22,1668.16,0.0,999.85,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608560000 - HS EXTRACUR/FFA,100-1132-608-560,214.0,PERS UAL SERIES 2003,813.3,1220.09,2330.86,0.0,1397.05,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608560000 - HS EXTRACUR/FFA,100-1132-608-560,220.0,SOC SEC ADMIN,745.58,1102.91,2380.01,0.0,1309.73,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608560000 - HS EXTRACUR/FFA,100-1132-608-560,231.0,WRKRS COMP,13.25,51.07,314.21,0.0,20.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608560000 - HS EXTRACUR/FFA,100-1132-608-560,233.0,PFMLI,0.0,0.0,1142.58,0.0,68.48,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608560000 - HS EXTRACUR/FFA,100-1132-608-560,340.0,TRAVEL,0.0,0.0,2000.0,0.0,2000.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608560000 - HS EXTRACUR/FFA,100-1132-608-560,410.0,CONSUMB SUP MAT,1135.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001132608560000 - HS EXTRACUR/FFA,100-1132-608-560,640.0,DUES AND FEES,0.0,0.0,800.0,0.0,800.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001210608000000 - HS TALENTED AND GIFTED,100-1210-608-000,470.0,COMPUTER SOFTWARE,533.25,65.0,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,111.0,LIC SALARIES,90545.51,70753.89,75196.0,1.0,106157.6,1.6,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,112.0,CLASS SALARIES,66763.56,125975.3,144594.25,4.53,96502.85,2.8,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,131.0,PREMIUM PAY,1680.41,2505.86,1403.17,0.0,2059.45,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,211.0,PERS EMPLOYER CONTRIBUTN,8718.85,10783.79,13280.13,0.0,9526.38,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,212.0,PERS PICK-UP,9082.53,10891.14,13271.61,0.0,12283.19,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,213.0,PERS UAL SERIES 2002,8840.24,10543.14,12917.69,0.0,11955.64,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,214.0,PERS UAL SERIES 2003,12352.17,14731.48,18049.37,0.0,16705.14,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,220.0,SOC SEC ADMIN,11666.44,14395.35,16634.65,0.0,15661.07,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,231.0,WRKRS COMP,581.26,720.41,2433.12,0.0,208.9,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,233.0,PFMLI,0.0,68.05,8847.74,0.0,818.88,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,241.0,MED-DEN-VIS,68148.39,76342.47,113363.28,0.0,92153.98,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,242.0,OTHER CONTRACTED BENES,9542.1,19629.76,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,311.0,INSTR SRVS - SUBS,2842.03,2854.53,0.0,0.0,4623.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,319.0,INSTR/PROF/TECH SRVS,368.26,285.32,400.0,0.0,2157.4,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,322.0,REPAIR & MAINT SERVICE,0.0,112.82,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,340.0,TRAVEL,82.28,0.0,100.0,0.0,92.46,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,410.0,CONSUMB SUP MAT,2578.83,2335.45,5200.0,0.0,3955.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,460.0,NONCONSUM ITEMS,481.2,0.0,200.0,0.0,245.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001221608320000 - HS SLC SPED,100-1221-608-320,470.0,COMPUTER SOFTWARE,2400.0,-359.4,0.0,0.0,0.0,0.0,0.0,0.0,100,GENERAL FUND
608,1001250608320000 - HS SPED RESOURCE RM,100-1250-608-320,111.0,LIC SALARIES,83106.56,86903.21,68701.8,1.2,107269.44,2.08,0.0,0.0,100,GENERAL FUND
